SubjectID,CaseID,ImageName,xai_iou,xai_lesion_recall,xai_pointing_game,xai_energy_inside_gt,xai_energy_inside_prediction,xai_centroid_gt_distance_normalized,xai_off_target_attention,predicted_class
patient005,patient005_case01,IGM_patient011_0059.jpg,0.0,0.0,0.0,0.0,6.654836761299521e-05,0.2778557479899995,1.0,0
patient005,patient005_case01,IGM_patient011_0060.jpg,0.0003999695261313424,0.21875,0.0,0.0001502503437222913,0.0006891947123222053,0.16779531045708931,0.9998497496562777,1
patient005,patient005_case01,IGM_patient011_0061.jpg,0.0014672256097560976,0.6015625,0.0,0.00041536602657288313,0.0007659454131498933,0.17333960523782938,0.9995846339734271,1
patient005,patient005_case01,IGM_patient011_0062.jpg,0.0017924222489178728,0.8703703703703703,0.0,0.0006396766402758658,0.0004232311330270022,0.16752887910557376,0.9993603233597241,1
patient005,patient005_case01,IGM_patient011_0063.jpg,0.0016784603940567244,1.0,0.0,0.0008359111379832029,0.0006695524207316339,0.14863842719533912,0.9991640888620168,1
patient005,patient005_case01,IGM_patient011_0064.jpg,0.00175475404833203,1.0,0.0,0.0011510619660839438,0.0006360789411701262,0.14608394045300743,0.9988489380339161,1
patient005,patient005_case01,IGM_patient011_0065.jpg,0.0013732857769555018,1.0,0.0,0.0003556754090823233,0.0005493435310199857,0.15856273772303567,0.9996443245909177,1
patient005,patient005_case01,IGM_patient011_0066.jpg,0.0,0.0,0.0,0.0,0.0007783221662975848,0.2807375610399323,1.0,0
patient008,patient008_case01,IGM_patient013_0079.jpg,0.0009155238513036679,1.0,0.0,0.0004246596072334796,0.0001716083788778633,0.15341263359801768,0.9995753403927665,1
patient008,patient008_case01,IGM_patient013_0080.jpg,0.0015258730855061131,1.0,0.0,0.0009306850261054933,0.0013698908733204007,0.140501868972635,0.9990693149738945,1
patient008,patient008_case01,IGM_patient013_0081.jpg,0.0019835971771886324,1.0,0.0,0.0010858444729819894,0.0008470133761875331,0.1492384693668417,0.998914155527018,1
patient008,patient008_case01,IGM_patient013_0082.jpg,0.0,0.0,0.0,0.0,0.0,0.3177931717482432,1.0,0
patient008,patient008_case01,IGM_patient013_0083.jpg,0.0,0.0,0.0,0.0,0.0,0.3160219666103507,1.0,0
patient014,patient014_case01,IBC_patient016_0135.jpg,0.000323606114251994,0.14166666666666666,0.0,0.0006049163057468832,0.001275755581445992,0.3418658951245401,0.9993950836942531,0
patient014,patient014_case01,IBC_patient016_0136.jpg,0.0020930453810293977,0.5978260869565217,0.0,0.0012892213417217135,0.0025500752963125706,0.34214831008075264,0.9987107786582783,0
patient014,patient014_case01,IBC_patient016_0137.jpg,0.0021701058402497525,0.5277777777777778,0.0,0.0014465278945863247,0.003221431514248252,0.3414439735364312,0.9985534721054137,0
patient014,patient014_case01,IBC_patient016_0138.jpg,0.001934309337783509,0.4722222222222222,0.0,0.0013189205201342702,0.0038966513238847256,0.34161639263570437,0.9986810794798657,0
patient014,patient014_case01,IBC_patient016_0139.jpg,0.0024466571834992888,0.4673913043478261,0.0,0.0016749916831031442,0.005523852538317442,0.33844959981545286,0.9983250083168969,0
patient014,patient014_case01,IBC_patient016_0140.jpg,0.002082229120920724,0.4365079365079365,0.0,0.0015248453710228205,0.005708262324333191,0.3416890908738314,0.9984751546289772,0
patient014,patient014_case01,IBC_patient016_0141.jpg,0.0014641845252809523,0.326271186440678,0.0,0.0013922188663855195,0.005424817558377981,0.3459293422575784,0.9986077811336145,0
patient014,patient014_case01,IBC_patient016_0142.jpg,0.0036213238797720474,0.8333333333333334,0.0,0.0018698932835832238,0.009239879436790943,0.3483805076658929,0.9981301067164168,0
